"kingdom","phylum","class","species","nobs","city"
"Animalia","Chordata","Aves","Dryocopus pileatus",135,"Virginia Beach"
"Animalia","Chordata","Aves","Dumetella carolinensis",126,"Virginia Beach"
"Animalia","Chordata","Aves","Egretta caerulea",16,"Virginia Beach"
"Animalia","Chordata","Aves","Egretta thula",76,"Virginia Beach"
"Animalia","Chordata","Aves","Empidonax virescens",13,"Virginia Beach"
"Animalia","Chordata","Aves","Eudocimus albus",92,"Virginia Beach"
"Animalia","Chordata","Aves","Falco columbarius",35,"Virginia Beach"
"Animalia","Chordata","Aves","Falco peregrinus",27,"Virginia Beach"
"Animalia","Chordata","Aves","Falco sparverius",52,"Virginia Beach"
"Animalia","Chordata","Aves","Fulica americana",27,"Virginia Beach"
"Animalia","Chordata","Aves","Gallinago delicata",14,"Virginia Beach"
"Animalia","Chordata","Aves","Gavia immer",99,"Virginia Beach"
"Animalia","Chordata","Aves","Gavia stellata",59,"Virginia Beach"
"Animalia","Chordata","Aves","Geothlypis trichas",83,"Virginia Beach"
"Animalia","Chordata","Aves","Haematopus palliatus",17,"Virginia Beach"
"Animalia","Chordata","Aves","Haemorhous mexicanus",239,"Virginia Beach"
"Animalia","Chordata","Aves","Haemorhous purpureus",18,"Virginia Beach"
"Animalia","Chordata","Aves","Haliaeetus leucocephalus",261,"Virginia Beach"
"Animalia","Chordata","Aves","Hirundo rustica",94,"Virginia Beach"
"Animalia","Chordata","Aves","Hydroprogne caspia",15,"Virginia Beach"
"Animalia","Chordata","Aves","Hylocichla mustelina",13,"Virginia Beach"
"Animalia","Chordata","Aves","Icteria virens",18,"Virginia Beach"
"Animalia","Chordata","Aves","Icterus galbula",33,"Virginia Beach"
"Animalia","Chordata","Aves","Icterus spurius",11,"Virginia Beach"
"Animalia","Chordata","Aves","Junco hyemalis",108,"Virginia Beach"
"Animalia","Chordata","Aves","Larus argentatus",201,"Virginia Beach"
"Animalia","Chordata","Aves","Larus delawarensis",403,"Virginia Beach"
"Animalia","Chordata","Aves","Larus fuscus",89,"Virginia Beach"
"Animalia","Chordata","Aves","Larus glaucoides",11,"Virginia Beach"
"Animalia","Chordata","Aves","Larus marinus",209,"Virginia Beach"
"Animalia","Chordata","Aves","Leiothlypis celata",37,"Virginia Beach"
"Animalia","Chordata","Aves","Leucophaeus atricilla",200,"Virginia Beach"
"Animalia","Chordata","Aves","Lophodytes cucullatus",146,"Virginia Beach"
"Animalia","Chordata","Aves","Megaceryle alcyon",126,"Virginia Beach"
"Animalia","Chordata","Aves","Megascops asio",13,"Virginia Beach"
"Animalia","Chordata","Aves","Melanerpes carolinus",288,"Virginia Beach"
"Animalia","Chordata","Aves","Melanerpes erythrocephalus",15,"Virginia Beach"
"Animalia","Chordata","Aves","Melanitta fusca",27,"Virginia Beach"
"Animalia","Chordata","Aves","Melanitta nigra",77,"Virginia Beach"
"Animalia","Chordata","Aves","Melanitta perspicillata",89,"Virginia Beach"
"Animalia","Chordata","Aves","Meleagris gallopavo",42,"Virginia Beach"
"Animalia","Chordata","Aves","Melospiza georgiana",67,"Virginia Beach"
"Animalia","Chordata","Aves","Melospiza melodia",299,"Virginia Beach"
"Animalia","Chordata","Aves","Mergus serrator",125,"Virginia Beach"
"Animalia","Chordata","Aves","Mimus polyglottos",355,"Virginia Beach"
"Animalia","Chordata","Aves","Mniotilta varia",22,"Virginia Beach"
"Animalia","Chordata","Aves","Molothrus ater",194,"Virginia Beach"
"Animalia","Chordata","Aves","Morus bassanus",114,"Virginia Beach"
"Animalia","Chordata","Aves","Myiarchus crinitus",118,"Virginia Beach"
"Animalia","Chordata","Aves","Nyctanassa violacea",62,"Virginia Beach"
"Animalia","Chordata","Aves","Nycticorax nycticorax",22,"Virginia Beach"
"Animalia","Chordata","Aves","Oxyura jamaicensis",75,"Virginia Beach"
"Animalia","Chordata","Aves","Pandion haliaetus",340,"Virginia Beach"
"Animalia","Chordata","Aves","Passer domesticus",82,"Virginia Beach"
"Animalia","Chordata","Aves","Passerculus sandwichensis",44,"Virginia Beach"
"Animalia","Chordata","Aves","Passerella iliaca",52,"Virginia Beach"
"Animalia","Chordata","Aves","Passerina caerulea",64,"Virginia Beach"
"Animalia","Chordata","Aves","Passerina cyanea",74,"Virginia Beach"
"Animalia","Chordata","Aves","Pelecanus occidentalis",180,"Virginia Beach"
"Animalia","Chordata","Aves","Phalacrocorax auritus",392,"Virginia Beach"
"Animalia","Chordata","Aves","Picoides pubescens",220,"Virginia Beach"
"Animalia","Chordata","Aves","Pipilo erythrophthalmus",152,"Virginia Beach"
"Animalia","Chordata","Aves","Piranga rubra",34,"Virginia Beach"
"Animalia","Chordata","Aves","Plegadis falcinellus",30,"Virginia Beach"
"Animalia","Chordata","Aves","Pluvialis squatarola",26,"Virginia Beach"
"Animalia","Chordata","Aves","Podiceps auritus",43,"Virginia Beach"
"Animalia","Chordata","Aves","Podiceps grisegena",11,"Virginia Beach"
"Animalia","Chordata","Aves","Podilymbus podiceps",84,"Virginia Beach"
"Animalia","Chordata","Aves","Poecile carolinensis",394,"Virginia Beach"
"Animalia","Chordata","Aves","Polioptila caerulea",125,"Virginia Beach"
"Animalia","Chordata","Aves","Progne subis",71,"Virginia Beach"
"Animalia","Chordata","Aves","Protonotaria citrea",27,"Virginia Beach"
"Animalia","Chordata","Aves","Quiscalus major",112,"Virginia Beach"
"Animalia","Chordata","Aves","Quiscalus quiscula",295,"Virginia Beach"
"Animalia","Chordata","Aves","Rallus crepitans",21,"Virginia Beach"
"Animalia","Chordata","Aves","Rallus elegans",20,"Virginia Beach"
"Animalia","Chordata","Aves","Regulus calendula",77,"Virginia Beach"
"Animalia","Chordata","Aves","Regulus satrapa",85,"Virginia Beach"
"Animalia","Chordata","Aves","Rynchops niger",19,"Virginia Beach"
"Animalia","Chordata","Aves","Sayornis phoebe",46,"Virginia Beach"
"Animalia","Chordata","Aves","Seiurus aurocapilla",34,"Virginia Beach"
"Animalia","Chordata","Aves","Setophaga americana",32,"Virginia Beach"
"Animalia","Chordata","Aves","Setophaga caerulescens",13,"Virginia Beach"
"Animalia","Chordata","Aves","Setophaga coronata",413,"Virginia Beach"
"Animalia","Chordata","Aves","Setophaga discolor",26,"Virginia Beach"
"Animalia","Chordata","Aves","Setophaga dominica",11,"Virginia Beach"
"Animalia","Chordata","Aves","Setophaga palmarum",42,"Virginia Beach"
"Animalia","Chordata","Aves","Setophaga petechia",20,"Virginia Beach"
"Animalia","Chordata","Aves","Setophaga pinus",271,"Virginia Beach"
"Animalia","Chordata","Aves","Setophaga ruticilla",21,"Virginia Beach"
"Animalia","Chordata","Aves","Setophaga striata",27,"Virginia Beach"
"Animalia","Chordata","Aves","Sialia sialis",317,"Virginia Beach"
"Animalia","Chordata","Aves","Sitta canadensis",84,"Virginia Beach"
"Animalia","Chordata","Aves","Sitta carolinensis",112,"Virginia Beach"
"Animalia","Chordata","Aves","Sitta pusilla",121,"Virginia Beach"
"Animalia","Chordata","Aves","Somateria mollissima",16,"Virginia Beach"
"Animalia","Chordata","Aves","Sphyrapicus varius",105,"Virginia Beach"
"Animalia","Chordata","Aves","Spinus pinus",27,"Virginia Beach"
"Animalia","Chordata","Aves","Spinus tristis",210,"Virginia Beach"
"Animalia","Chordata","Aves","Spizella passerina",176,"Virginia Beach"
"Animalia","Chordata","Aves","Spizella pusilla",47,"Virginia Beach"
"Animalia","Chordata","Aves","Stelgidopteryx serripennis",28,"Virginia Beach"
"Animalia","Chordata","Aves","Sterna forsteri",61,"Virginia Beach"
"Animalia","Chordata","Aves","Sterna hirundo",15,"Virginia Beach"
"Animalia","Chordata","Aves","Sternula antillarum",24,"Virginia Beach"
"Animalia","Chordata","Aves","Streptopelia decaocto",20,"Virginia Beach"
"Animalia","Chordata","Aves","Strix varia",13,"Virginia Beach"
"Animalia","Chordata","Aves","Sturnella magna",43,"Virginia Beach"
"Animalia","Chordata","Aves","Sturnus vulgaris",350,"Virginia Beach"
"Animalia","Chordata","Aves","Tachycineta bicolor",118,"Virginia Beach"
"Animalia","Chordata","Aves","Thalasseus maximus",82,"Virginia Beach"
"Animalia","Chordata","Aves","Thalasseus sandvicensis",22,"Virginia Beach"
"Animalia","Chordata","Aves","Thryothorus ludovicianus",404,"Virginia Beach"
"Animalia","Chordata","Aves","Toxostoma rufum",206,"Virginia Beach"
"Animalia","Chordata","Aves","Tringa flavipes",34,"Virginia Beach"
"Animalia","Chordata","Aves","Tringa melanoleuca",82,"Virginia Beach"
"Animalia","Chordata","Aves","Tringa semipalmata",31,"Virginia Beach"
"Animalia","Chordata","Aves","Tringa solitaria",21,"Virginia Beach"
"Animalia","Chordata","Aves","Troglodytes aedon",60,"Virginia Beach"
"Animalia","Chordata","Aves","Troglodytes hiemalis",14,"Virginia Beach"
"Animalia","Chordata","Aves","Turdus migratorius",418,"Virginia Beach"
"Animalia","Chordata","Aves","Tyrannus tyrannus",81,"Virginia Beach"
"Animalia","Chordata","Aves","Vireo griseus",39,"Virginia Beach"
"Animalia","Chordata","Aves","Vireo olivaceus",49,"Virginia Beach"
"Animalia","Chordata","Aves","Vireo solitarius",25,"Virginia Beach"
"Animalia","Chordata","Aves","Zenaida macroura",336,"Virginia Beach"
"Animalia","Chordata","Aves","Zonotrichia albicollis",204,"Virginia Beach"
"Animalia","Chordata","Mammalia","Sciurus carolinensis",33,"Virginia Beach"
"Animalia","Chordata","Mammalia","Sylvilagus floridanus",13,"Virginia Beach"
"Animalia","Chordata","Reptilia","Agkistrodon piscivorus",41,"Virginia Beach"
"Animalia","Chordata","Reptilia","Chrysemys picta",14,"Virginia Beach"
"Animalia","Chordata","Reptilia","Kinosternon subrubrum",11,"Virginia Beach"
"Animalia","Chordata","Reptilia","Nerodia erythrogaster",18,"Virginia Beach"
"Animalia","Chordata","Reptilia","Nerodia sipedon",22,"Virginia Beach"
"Animalia","Chordata","Reptilia","Nerodia taxispilota",23,"Virginia Beach"
"Animalia","Chordata","Reptilia","Opheodrys aestivus",15,"Virginia Beach"
"Animalia","Chordata","Reptilia","Pantherophis alleghaniensis",11,"Virginia Beach"
"Animalia","Chordata","Reptilia","Plestiodon laticeps",26,"Virginia Beach"
"Animalia","Chordata","Reptilia","Pseudemys rubriventris",15,"Virginia Beach"
"Animalia","Chordata","Reptilia","Sceloporus undulatus",12,"Virginia Beach"
"Animalia","Chordata","Reptilia","Scincella lateralis",13,"Virginia Beach"
"Animalia","Chordata","Reptilia","Terrapene carolina",12,"Virginia Beach"
"Animalia","Chordata","Reptilia","Thamnophis sirtalis",13,"Virginia Beach"
"Animalia","Chordata","Reptilia","Trachemys scripta",47,"Virginia Beach"
"Animalia","Mollusca","Gastropoda","Littoraria irrorata",13,"Virginia Beach"
"Plantae","Tracheophyta","Liliopsida","Ornithogalum umbellatum",15,"Virginia Beach"
"Plantae","Tracheophyta","Liliopsida","Pontederia cordata",11,"Virginia Beach"
"Plantae","Tracheophyta","Liliopsida","Smilax bona-nox",17,"Virginia Beach"
"Plantae","Tracheophyta","Liliopsida","Smilax glauca",11,"Virginia Beach"
"Plantae","Tracheophyta","Liliopsida","Smilax rotundifolia",18,"Virginia Beach"
"Plantae","Tracheophyta","Liliopsida","Tillandsia usneoides",17,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Albizia julibrissin",16,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Callicarpa americana",15,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Campsis radicans",19,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Cornus florida",14,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Gelsemium sempervirens",11,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Glechoma hederacea",16,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Lamium purpureum",28,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Liquidambar styraciflua",19,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Liriodendron tulipifera",15,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Mitchella repens",16,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Monotropa uniflora",13,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Morella cerifera",11,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Oxalis articulata",13,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Parthenocissus quinquefolia",93,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Phytolacca americana",38,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Prunus serotina",18,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Rhus copallina",12,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Sassafras albidum",16,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Toxicodendron radicans",13,"Virginia Beach"
"Plantae","Tracheophyta","Magnoliopsida","Vicia sativa",14,"Virginia Beach"
"Plantae","Tracheophyta","Pinopsida","Pinus taeda",13,"Virginia Beach"
"Plantae","Tracheophyta","Pinopsida","Taxodium distichum",28,"Virginia Beach"
"Plantae","Tracheophyta","Polypodiopsida","Woodwardia areolata",19,"Virginia Beach"
